code.rfl,Database,Crop,Crop_Water,Database_Water,orderData,SEV_cond,orderBox,PRIn
A.138,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.020068903
A.139,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.002591625
A.140,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.019022381
A.141,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.031351759
A.142,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.001240217
A.143,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.002090659
A.144,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.00599939
A.145,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.002400694
A.146,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.006311081
A.147,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.053213099
A.148,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.002747274
A.166,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,1.31E-05
A.167,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.00899927
A.168,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.013391663
A.169,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.003318281
A.170,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.006839433
A.171,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,5.41E-05
A.172,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.002977826
A.173,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.002272308
A.174,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.01972578
A.175,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.619649001
A.176,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.003248735
A.177,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.009084424
A.178,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.127461944
A.179,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.001787362
A.180,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.029774478
A.181,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.027627165
A.182,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.007807281
A.183,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.005896942
A.184,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.038072256
A.185,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.035475635
A.186,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.011329076
A.204,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.026243853
A.205,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.063164476
A.206,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.02995772
A.207,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.054322461
A.208,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.012689194
A.209,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.014548502
A.210,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.063147331
A.211,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.062678194
A.212,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.008598322
A.213,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.034818609
A.214,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.021201875
A.215,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.070889645
A.216,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.020907813
A.217,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.026290766
A.218,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.023992239
A.219,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.00829025
A.239,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.00182225
A.240,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.008385481
A.241,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.000741201
A.242,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.004961679
A.243,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.005143518
A.244,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.013063904
A.245,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.021464966
A.246,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.005167045
A.247,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.001440708
A.248,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.006413072
A.249,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.008644975
A.250,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.008144809
A.251,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.022531251
A.252,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.000549402
A.253,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.014030054
A.254,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.001981665
A.255,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.017208384
A.256,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.001031243
A.271,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.007747844
A.272,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.071361996
A.273,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.02198758
A.274,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.015423554
A.275,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.002069146
A.276,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.002462783
A.277,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.005433731
A.278,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.013579116
A.279,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.001601987
A.280,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.009063402
A.281,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.012643732
A.282,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.008090811
A.283,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.031947338
A.284,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.011849894
A.285,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.022603385
A.286,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.009567537
A.308,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.034836368
A.309,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.054110056
A.310,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.03803282
A.311,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.026424327
A.312,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.012613825
A.313,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.030026175
A.314,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.030658886
A.315,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.012268299
A.316,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.004716346
A.317,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.007767868
A.318,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.018037963
A.319,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.002947127
A.320,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.000445526
A.321,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.016652494
A.322,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.01138467
A.323,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.008954975
A.324,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.016224941
A.346,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.03296255
A.347,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.044465152
A.348,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.033747415
A.349,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.015617206
A.350,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.011583321
A.351,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.040362442
A.352,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.01359168
A.353,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.043833176
A.354,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.02883246
A.355,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.019378644
A.356,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.002405867
A.357,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.00455355
A.358,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.003462323
A.359,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.005001133
A.360,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.027724761
A.361,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.08984032
A.362,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.02230196
A.363,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.045292308
A.364,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.026120025
A.365,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.023638071
A.366,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.007796921
A.367,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.017891036
A.368,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.030803486
A.369,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.033398845
A.370,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.027876437
A.393,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.023969938
A.394,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.033949887
A.395,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.048456622
A.396,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.01088044
A.397,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.033340294
A.398,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.019644581
A.399,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.008738477
A.400,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.007867739
A.401,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.006008604
A.402,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.030355375
A.403,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.005869865
A.404,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.011234425
A.405,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.006810965
A.406,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.007094715
A.407,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.005282626
A.408,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.001616296
A.409,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.010916666
A.410,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.002615362
A.411,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.000640623
A.412,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.006366092
A.413,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.009719783
A.414,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.066049815
A.415,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.003282788
A.416,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.016843024
A.417,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.062450741
A.418,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.01349949
A.419,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.031904726
A.420,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.037001067
A.17,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.008709176
A.18,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.030756197
A.19,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.044949459
A.20,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.017430697
A.21,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.024893761
A.22,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.029871562
A.23,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.02487618
A.24,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.008492496
A.25,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.019996396
A.26,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.033799211
A.27,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.034433485
A.28,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.014916957
A.29,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.020026056
A.30,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.003602099
A.31,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.002201204
A.32,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.042202586
A.48,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.004580488
A.49,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.000384869
A.50,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.009777267
A.51,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.028983222
A.52,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.002562638
A.53,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.072318738
A.54,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.001799925
A.55,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.004116603
A.56,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.729636183
A.57,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.002307455
A.58,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.011133351
A.59,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.156310922
A.60,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.020383734
A.61,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.001997063
A.62,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.169054258
A.86,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.000843476
A.87,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.001703855
A.88,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.002430761
A.89,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.000618681
A.90,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.001400969
A.91,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.003791207
A.92,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.013607324
A.93,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.014165293
A.94,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.023055057
A.95,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.006281543
A.96,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.010291723
A.97,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.244724347
A.98,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.004783767
A.99,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.029410284
A.100,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.024174997
A.101,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.016255475
A.102,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.028506682
A.103,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.034303671
A.104,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.008088234
A.105,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.000360922
A.106,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.00074036
A.107,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.003991342
A.108,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.017323285
A.109,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.007061252
A.110,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.014155451
A.111,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.004982917
A.112,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.005479904
A.113,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.003079828
A.114,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.012481999
A.115,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.008555501
A.116,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.008178933
A.117,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.003625576
A.118,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.005362849
A.119,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.003843689
A.120,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.002366303
A.121,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.011530492
A.158,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.029284884
A.159,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.010053426
A.160,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.007719395
A.161,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.018928078
A.162,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.051672405
A.163,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.010551397
A.164,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.012886141
A.165,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.324062312
A.166,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.011023519
A.167,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.008410324
A.168,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.002720582
A.169,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.002553396
A.170,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.038544852
A.171,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.008918948
A.172,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.017048713
A.173,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.00018157
A.174,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.026341418
A.175,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.000532106
A.198,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.011850118
A.199,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.019484034
A.200,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.002075278
A.201,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.061775159
A.202,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.028839301
A.203,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.021028724
A.204,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.007214137
A.205,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.000316944
A.206,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.026504365
A.207,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.420324524
A.208,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.017536946
A.209,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.018505977
A.210,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.058362099
A.211,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.000920304
A.212,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.019700503
A.213,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.019787036
A.214,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.009410173
A.215,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.026713842
A.216,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.021043711
A.217,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.003114396
A.218,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.002905764
A.219,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.008323041
A.220,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.00173048
A.221,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.009260179
A.222,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,-0.104849854
